geoid,aland,awater,income,population,kmdensity,centx,centy
420130110012,23519032,13214,22944,846,35.97090149,-78.49842954,40.44810949
420130105001,27698847,29740,23042,715,25.81329918,-78.43965491,40.55971858
420130115002,18645960,0,19971,1269,68.05760193,-78.46773423,40.34712141
420130110022,3256834,0,32679,916,281.2550049,-78.43404656,40.46348263
420131016001,192907,0,11603,1131,5862.930176,-78.39063656,40.51415732
420130105002,12111873,0,29395,1646,135.8999939,-78.43119586,40.5266312
420130104024,4426054,0,33114,818,184.8150024,-78.2994,40.63632079
420130116003,57834222,0,20755,976,16.87579918,-78.53610276,40.32479103
420130107002,7002120,0,25474,1731,247.2109985,-78.3957218,40.55058
420130115003,36773412,0,28533,1702,46.28340149,-78.38767286,40.30963258
420130109003,34768388,417373,19275,1293,37.18899918,-78.30026285,40.44449121
420130101012,32845172,65729,26293,883,26.88369942,-78.24950536,40.7136378
420130107003,17407892,5907,32725,1464,84.09980011,-78.34284479,40.53613276
420131006003,153764,0,20440,528,3433.830078,-78.40312585,40.52747926
420130110021,8722459,0,28356,1658,190.0839996,-78.41428405,40.44888528
420130113003,26538835,0,24139,2092,78.82790375,-78.32560588,40.29592931
420130109001,41342926,620449,40606,1714,41.45809937,-78.29823667,40.48903481
420130115001,26353076,17312,28826,2164,82.11569977,-78.46486429,40.37223175
420130110011,34416507,0,24353,1784,51.83560181,-78.49055569,40.47186418
420130108003,43064019,0,22367,1019,23.66239929,-78.23953562,40.43884998
420010305002,25305729,47483,32654,1618,63.93809891,-77.26667289,39.91575123
420350304003,5088105,3445,28398,721,141.7030029,-77.35124145,41.18341977
420350309001,97545406,544215,20579,1425,14.60859966,-77.25125076,41.04664681
420710115034,2155656,5807,24419,649,301.0679932,-76.42060257,40.0414957
420710139011,7860451,289285,32056,1037,131.9259949,-76.31776945,39.99146661
420710135014,2797309,236208,37846,980,350.3370056,-76.32979839,40.0031115
420370510001,674099,2164,20620,881,1306.930054,-76.4417482,41.00247272
420710131012,11477972,153800,30485,2470,215.1950073,-76.22337233,40.09641945
420430234001,2276638,0,13649,654,287.2659912,-76.82811143,40.2245902
420430236021,980113,165,23378,2019,2059.969971,-76.7725578,40.21040092
420430241022,14747065,14914,18259,2753,186.6809998,-76.61911762,40.26841302
420430243001,1484575,0,39627,2125,1431.390015,-76.64875595,40.27982071
420430245021,65422996,13595,27724,1722,26.32099915,-76.69604504,40.41647263
420430247002,21413168,9829530,38606,2204,102.927002,-76.97421886,40.37719366
420810118001,52833007,1401828,27416,1312,24.83300018,-77.17809231,41.18512565
420270119011,61112873,0,42624,2724,44.57329941,-78.02413787,40.7730006
420810118002,87069670,328881,28873,1921,22.06279945,-77.16040024,41.13940808
420810119002,786193,0,16258,1072,1363.530029,-77.27982707,41.19924959
420810119003,741326,0,22757,1236,1667.280029,-77.2692075,41.20291274
420130111001,1459307,0,33591,860,589.3209839,-78.41498697,40.43030908
420810106001,118039241,1067851,26394,1729,14.64770031,-76.6606192,41.29837401
420810119004,680926,5827,21386,836,1227.73999,-77.26269118,41.20123171
420810119005,394320,55902,23231,437,1108.23999,-77.25556406,41.20446661
420810103002,40301583,86965,31174,853,21.16539955,-77.16805137,41.29515086
420810105001,217992876,2938685,31564,1191,5.463479996,-76.91823969,41.41682432
420810106003,61934287,349837,24209,872,14.07940006,-76.58434806,41.23232565
420810108006,763661,0,27400,755,988.6589966,-76.78729685,41.20706266
421179505003,95222776,43136,24253,980,10.29170036,-76.97563717,41.87586375
420970819003,49410966,5936715,27227,933,18.88240051,-76.80933188,40.7854013
420670704001,93177172,3722,21501,1846,19.81170082,-77.06969528,40.6243908
420670704003,24781649,0,20891,1283,51.77220154,-77.15372164,40.66508593
420670703001,75165755,1535416,22376,1634,21.73859978,-77.21923313,40.58682294
420670701001,48363338,0,29506,1719,35.54349899,-77.23631168,40.65676597
420670703004,844078,0,22595,844,999.90802,-77.23613126,40.56579874
420670701003,42358133,0,21381,1238,29.22699928,-77.36443085,40.61734694
420670702022,42407702,378828,25581,882,20.79809952,-77.3768886,40.50469505
420670702024,56685345,0,20569,773,13.63669968,-77.51511606,40.50358322
420670701004,40638183,1150660,26632,1611,39.64250183,-77.42111005,40.61413033
420670703002,36803249,200405,21401,1132,30.75819969,-77.32969335,40.57286129
420670701005,362872,0,20712,1123,3094.76001,-77.39514,40.571174
420670702012,147708623,0,22638,580,3.926650047,-77.67784219,40.36207023
420670701002,55332382,0,26683,1786,32.27769852,-77.30843232,40.64560034
420670704002,26739290,0,21932,1007,37.65990067,-77.09126202,40.66129602
420670703003,37861009,1153551,24568,1637,43.23709869,-77.30693477,40.54260161
420670702023,56338784,0,23977,952,16.89780045,-77.47007913,40.46468505
420670702025,1559143,0,22299,886,568.2609863,-77.38945985,40.53377174
420670702021,104182538,1181520,24689,2568,24.64900017,-77.47830933,40.55202949
420430219032,2157357,0,32839,2764,1281.199951,-76.86108063,40.30674151
420010314022,33741012,252733,26681,1194,35.3871994,-77.24236477,39.76238849
420010311021,17231130,116957,32545,3350,194.4160004,-77.02672593,39.7873085
420750002002,560743,0,17848,478,852.4400024,-76.43481521,40.33482858
420750002003,750690,0,37167,1054,1404.040039,-76.43623258,40.32870652
420750002004,1011953,0,30805,1298,1282.670044,-76.42454916,40.32689098
420750003001,221333,0,26070,1280,5783.140137,-76.42894566,40.34623272
420750004013,114658,0,11457,1628,14198.7002,-76.42121753,40.346052
420750004021,253805,0,13900,1431,5638.189941,-76.41658418,40.34653762
420750004023,134200,0,15190,1140,8494.780273,-76.41425821,40.34645813
420750005001,512720,0,15365,1423,2775.389893,-76.39814093,40.3468242
420750005003,681753,0,25109,586,859.5490112,-76.40569492,40.34201189
420750005004,544857,0,28199,1046,1919.77002,-76.40625572,40.33524661
420750021002,19682871,0,27745,949,48.21450043,-76.39566686,40.43616672
420750022002,25764976,0,23709,2418,93.84829712,-76.45682042,40.39885164
420750024002,21467117,48008,26963,1418,66.05449677,-76.51835318,40.36444037
420750037001,20429755,0,24108,1052,51.49349976,-76.53896149,40.29181858
420750040002,21918354,0,47481,1316,60.04100037,-76.55270647,40.24900514
420550111002,1359271,0,25468,1716,1262.439941,-77.65128412,39.94708959
420550112001,976362,0,15570,1171,1199.349976,-77.66123081,39.94575772
420550112002,389771,0,18023,920,2360.360107,-77.66945492,39.94320541
420550112003,442559,0,18691,1019,2302.52002,-77.67018222,39.93778299
420550115005,1453016,0,25009,848,583.6140137,-77.9015488,39.83554403
420750040003,30694946,64142,29503,1428,46.52230072,-76.52392642,40.22604476
420750038004,10913465,0,40291,1926,176.4790039,-76.5714204,40.32565456
420750027023,6504864,110481,25782,1696,260.7279968,-76.40411714,40.37063432
420750021003,24424528,0,24743,1555,63.66550064,-76.38900217,40.40900428
420750022001,31734116,15351,26353,3934,123.9680023,-76.49057424,40.45815195
420750028001,17316552,0,28160,4082,235.7279968,-76.34027034,40.39465012
420750023001,27014192,30861,30547,1168,43.23649979,-76.60482259,40.3813306
420750032002,30602991,65645,39140,2291,74.86199951,-76.37056387,40.28626646
420750020002,129663379,71270,27111,1286,9.917989731,-76.56959183,40.48224697
420750020001,11364793,12284,28536,1905,167.6230011,-76.50800567,40.41423472
420750024001,23215553,51137,47080,989,42.60070038,-76.562696,40.35289952
420750038003,10728905,15267,32349,1180,109.9830017,-76.6058999,40.33413082
420750032001,16677520,105074,28243,2423,145.2850037,-76.35941373,40.32899686
420750042001,7601888,53999,35327,1539,202.4499969,-76.39432771,40.27614838
420750028003,34419866,200130,21770,2687,78.06539917,-76.30143544,40.36062171
420750031003,27046389,25624,24431,1602,59.23160172,-76.2804911,40.2795187
420750005002,224635,0,17697,741,3298.679932,-76.40733491,40.34659147
420750028002,10564683,4485,25450,1770,167.5390015,-76.31329884,40.40414525
420750021001,45467917,69097,25383,2634,57.93099976,-76.44707828,40.47488732
420750040001,10454558,0,30138,4769,456.1650085,-76.58013903,40.27691632
420750031001,28773536,0,26585,1478,51.36660004,-76.30690814,40.31004042
420750037002,29995404,0,32920,1865,62.17620087,-76.499201,40.28984493
420750030002,47207510,23280,29250,1345,28.49119949,-76.22199839,40.32765979
420750003002,123715,0,10329,880,7113.120117,-76.43218476,40.34536982
420550124001,1690389,0,21439,1502,888.5529785,-77.58562788,39.74326575
420550124002,1983827,0,22861,1383,697.1370239,-77.5715693,39.74614421
420550113012,16739523,0,33080,3544,211.7149963,-77.72808972,39.90299268
420550114002,13189949,0,24727,1203,91.20580292,-77.76266833,39.93641862
420550117002,33998714,0,32757,3817,112.2689972,-77.77016904,39.79871292
420333308001,76940356,587251,23135,1294,16.81819916,-78.22353441,41.01610221
420333308003,35175188,52795,23337,1515,43.07009888,-78.12296783,40.97428055
420333309002,20082134,284852,14527,3418,170.201004,-78.25461133,40.88923748
420333309004,854073,0,23989,1153,1350,-78.26980938,40.85250933
420333310002,53465852,590748,19705,1411,26.39069939,-78.29870003,41.02482364
420333311001,620578,0,17500,1335,2151.219971,-78.43528545,41.02144137
420333311003,1049120,0,28977,1015,967.4769897,-78.43967094,41.01030148
420333312004,547996,0,21883,699,1275.560059,-78.44754437,41.03042492
420430252002,22947049,0,25586,1182,51.50989914,-76.84262174,40.55553123
420550106003,6756022,0,26450,1942,287.446991,-77.57197409,39.90624162
420550108001,840511,0,35266,852,1013.669983,-77.64883302,39.92478062
420550109001,3637823,0,42926,1522,418.3819885,-77.63966146,39.93597496
420550109002,521040,0,15850,1506,2890.370117,-77.65394413,39.93692061
420550109003,823712,0,17680,1551,1882.939941,-77.65793237,39.92898435
421179504004,179715685,528270,25892,1122,6.243189812,-77.47350794,41.85778775
420270119023,19516402,0,31068,851,43.60430145,-77.93863453,40.71376312
420550115006,882969,0,25442,645,730.4899902,-77.90509761,39.82586642
420550118001,2118041,0,30768,1802,850.7860107,-77.72601468,39.79581081
420550118003,965857,0,26634,1116,1155.449951,-77.73285774,39.78627088
421179510003,238762731,60208,24450,818,3.426000118,-77.32034855,41.60029936
420550120004,3706760,0,22465,1696,457.5419922,-77.56476039,39.84405483
420550122001,1218973,0,20195,1768,1450.400024,-77.59114342,39.74996548
420550122002,1161228,0,23045,1727,1487.219971,-77.59423275,39.75850786
420550123001,935582,0,20192,1265,1352.099976,-77.56993376,39.75610232
420550123002,460422,0,16798,1328,2884.310059,-77.5766532,39.7605742
420550123003,1387167,0,22340,1791,1291.119995,-77.58533797,39.7646395
420750035001,6257254,0,50682,1587,253.6260071,-76.46800648,40.32580224
420750042002,17528863,85507,37900,2693,153.6320038,-76.41346602,40.26142943
420750023002,57055788,410721,27610,1704,29.8654995,-76.59539485,40.41623775
420333312003,439089,0,28906,698,1589.650024,-78.44852084,41.0238886
420333313004,3167193,58134,46661,971,306.5809937,-78.4796038,40.9943558
420333314021,3367763,269819,20590,887,263.3800049,-78.51295702,40.97089315
420550110001,265399,0,8346,964,3632.27002,-77.6604761,39.93790265
420550110002,324254,0,12205,1063,3278.290039,-77.6614656,39.93325784
420550110003,3955307,0,19942,3231,816.8770142,-77.67363687,39.92197974
420550111001,1308123,0,25797,2079,1589.300049,-77.63812833,39.95356708
420333314023,923189,0,18528,732,792.9039917,-78.52285385,40.97558799
420333314024,1479647,1220,16421,890,601.4949951,-78.53086902,40.978442
420333317002,991636,0,20344,803,809.7730103,-78.3510132,40.82507428
420333319002,110419072,637533,21412,1015,9.192250252,-78.64607069,40.77873633
420333307001,289538378,1539089,22740,1034,3.571199894,-78.32793336,41.14787495
420333310003,10806195,24392,20948,826,76.43759918,-78.28655392,40.9540006
420333310004,84914039,814069,24488,1067,12.5656004,-78.37011111,40.94573468
420333314011,119070257,810464,21255,2204,18.51009941,-78.63271578,40.9849495
420333318002,50707615,399357,23788,780,15.38230038,-78.4883902,40.77290312
420550115002,30081587,28949,21644,1061,35.27069855,-77.88176117,39.90691507
420550113011,17593535,0,38450,1742,99.01360321,-77.71117558,39.89177217
420550101001,68187151,14129,17463,1395,20.45840073,-77.73566287,40.20693217
420550117001,20230551,0,23177,934,46.1678009,-77.74114794,39.83302159
420270120001,881768,0,25426,1623,1840.619995,-77.84653828,40.79738436
420270120003,203967,0,12922,1095,5368.52002,-77.85064286,40.79902741
420270120004,101845,0,5075,744,7305.220215,-77.85248653,40.79642782
420270121001,116734,0,2952,1877,16079.2998,-77.85445673,40.8009488
420270122002,545216,0,2360,932,1709.410034,-77.86394941,40.80106518
420270123001,653351,0,54001,919,1406.589966,-77.8716864,40.80238327
420270123002,731590,0,54228,1212,1656.670044,-77.87926693,40.79631313
420270124001,464130,0,49482,1277,2751.379883,-77.85915148,40.78534586
420270124002,589298,0,25809,1478,2508.070068,-77.86827417,40.78431481
420270124003,216617,0,11940,2461,11361.09961,-77.86619223,40.78984653
420270126001,282440,0,12006,2078,7357.310059,-77.85801078,40.78993087
420550119001,21943630,0,42539,1405,64.02770233,-77.69741548,39.82226351
420550118002,1027763,0,39161,1121,1090.719971,-77.72222125,39.78420824
420270126002,269011,0,15703,1601,5951.430176,-77.85315129,40.78796883
420270128002,583437,0,22986,2465,4224.959961,-77.85762119,40.77403835
420270128003,606298,0,21368,2073,3419.110107,-77.85946737,40.77780086
420970807001,69012934,1622174,39489,1207,17.48950005,-76.62698419,40.90992803
420970822002,145927,0,29302,386,2645.159912,-76.78709787,40.86181209
420970808001,30055380,88645,26197,1917,63.78229904,-76.55508142,40.84036574
420970819002,15981941,3460725,29521,1170,73.20760345,-76.78657383,40.84089435
420970819005,22882780,32344,30059,969,42.34629822,-76.75590649,40.81859898
420970819004,14691158,290229,29517,459,31.24329948,-76.73241177,40.87723218
420970811002,280232,0,31416,730,2604.97998,-76.41624478,40.79210029
420970823004,49108152,9710845,34249,1329,27.06270027,-76.88316984,40.64918249
420970802002,32633596,2205270,24610,2787,85.40280151,-76.8575013,41.11943881
420970805003,13862857,5585,28836,752,54.24570084,-76.77637165,40.92862675
420970802003,26475799,2911,27153,760,28.70549965,-76.82537728,41.1482056
420970801001,68330146,64539,24282,2094,30.64529991,-76.76869579,41.11489236
420970804001,33058900,305239,30832,1011,30.58180046,-76.80938879,40.97424985
420970808005,57500024,71639,29439,1677,29.16519928,-76.64631651,40.82387734
420430221002,2013773,0,34635,1455,722.5239868,-76.82987312,40.27314523
420430221003,627883,0,20402,1193,1900.040039,-76.83777514,40.27931585
420430221004,324261,0,31680,539,1662.23999,-76.8376087,40.28376511
420430222001,391877,0,13791,622,1587.22998,-76.85170044,40.2796596
420430222002,519806,0,23771,1449,2787.580078,-76.84488187,40.27772827
420430224031,1269736,0,41841,623,490.6530151,-76.8106547,40.32124062
420430224032,2515012,0,32775,2055,817.0939941,-76.81077227,40.31287715
420430213001,298444,0,8151,1182,3960.540039,-76.86436375,40.2638567
420430213003,247651,0,12200,1013,4090.429932,-76.86897322,40.25960905
420430224034,1837808,0,30054,1618,880.3969727,-76.82865809,40.3062505
420430225022,921345,0,38918,912,989.8569946,-76.78340832,40.3338087
420430225023,1435527,0,33664,768,534.9949951,-76.7898266,40.32578733
420430225024,2044326,0,30975,2027,991.5250244,-76.79690625,40.33599493
420430226011,2449813,0,34726,1702,694.7470093,-76.76932647,40.32002154
421330103001,2356461,12872,33095,1566,664.5560303,-76.70956057,39.97408355
420430226012,754870,0,25950,780,1033.290039,-76.7900419,40.31847175
420430227022,1450691,0,24714,2735,1885.310059,-76.77685165,40.26948063
420430227011,2203732,0,31896,2547,1155.77002,-76.79487038,40.26463037
420430201001,658509,1138595,19613,1109,1684.109985,-76.89141916,40.26005868
420430201003,365638,376514,34117,1022,2795.110107,-76.88446099,40.25613452
420430226013,2502127,0,42119,1592,636.2589722,-76.78820915,40.31183988
420430226014,1844072,0,29701,1107,600.302002,-76.79579502,40.30158338
420430204002,101816,0,80751,789,7749.27002,-76.89101614,40.26740942
420430205001,141979,0,25694,931,6557.310059,-76.89629564,40.2775807
420430205002,147359,0,30691,937,6358.620117,-76.89184289,40.27450565
420430207001,223061,0,11211,904,4052.699951,-76.89379516,40.28687282
420710105021,19405169,196372,31796,1886,97.19059753,-76.41880556,40.18094878
420710118024,988191,0,31533,637,644.6119995,-76.29866936,40.05688446
420430226015,1235802,0,27800,1621,1311.699951,-76.7929466,40.29564169
420430226051,2091556,0,22711,2015,963.3980103,-76.79244249,40.28952065
420430209001,464119,0,22562,993,2139.540039,-76.8966923,40.295925
420430209002,153071,0,12882,774,5056.47998,-76.89381795,40.2919817
420430209003,135687,0,14956,1009,7436.22998,-76.89674003,40.28979053
420430211001,255415,0,22721,616,2411.76001,-76.87018257,40.27771082
420430213005,165649,0,9400,1086,6556.029785,-76.8705551,40.26446805
420430223001,1088415,0,32788,892,819.539978,-76.81318178,40.29674794
420430223004,562160,0,26153,683,1214.959961,-76.82382408,40.29396863
420430208001,205180,0,15591,738,3596.840088,-76.89780039,40.28381335
420430209004,1231031,2820744,30504,1207,980.4790039,-76.91217183,40.29271099
420430216001,155250,0,32265,597,3845.409912,-76.86363673,40.27580709
420430245034,8008612,71272,60915,960,119.8710022,-76.72973239,40.28290336
420430253002,29113884,13838292,27848,3041,104.4520035,-76.94806252,40.55931073
420430241051,6018374,0,58328,1030,171.1430054,-76.66118171,40.24567957
420430228001,8804662,0,37237,1526,173.3170013,-76.78138147,40.25262109
420430245033,5812170,163485,24824,1884,324.1470032,-76.69939324,40.28532194
420430201002,1267873,772035,41216,1033,814.75,-76.87772455,40.25684193
420430240013,31642088,10701059,31921,2947,93.13539886,-76.70898416,40.16559657
420430240021,31611845,0,41818,1298,41.06060028,-76.60786598,40.21174587
420430253001,37956824,0,32090,1141,30.06049919,-76.90488744,40.57415765
420430226042,3432867,0,41783,1584,461.4219971,-76.76437972,40.28382471
421330006003,239116,0,14194,669,2797.810059,-76.71309272,39.96241922
421330007001,189317,0,14532,1070,5651.899902,-76.71863184,39.95760985
421330007002,162404,0,11566,936,5763.399902,-76.72235855,39.95525561
420430204001,102691,0,27547,930,9056.290039,-76.89040254,40.26882214
420430211003,182339,0,18968,676,3707.379883,-76.86851158,40.27252612
420430212001,158044,0,12202,1050,6643.720215,-76.86610343,40.26890601
420430212002,275383,0,15363,1155,4194.160156,-76.87137989,40.26757988
420430217003,322650,0,19821,2274,7047.879883,-76.84748715,40.26297652
420430217004,580035,0,35327,523,901.6699829,-76.85226562,40.26738931
420430218001,1048795,1502873,43499,635,605.4569702,-76.90834925,40.30674172
421330007003,111253,0,9058,989,8889.650391,-76.7236114,39.95770163
421330008001,283223,0,23791,940,3318.939941,-76.71387874,39.95211476
421330009003,162756,0,16023,745,4577.399902,-76.7305221,39.95228989
421330010001,411792,27348,15626,983,2387.129883,-76.73123324,39.95643512
421330010002,152435,13071,11010,813,5333.419922,-76.73558949,39.95477663
421330011001,125754,0,7707,1335,10616,-76.74006087,39.95622603
421330011003,193015,14234,16639,957,4958.160156,-76.74412323,39.95229004
421330011004,84927,0,12154,1034,12175.2002,-76.74686077,39.95412527
421330012001,187417,0,7719,1131,6034.669922,-76.74197243,39.96009074
421330012002,189191,0,14112,1324,6998.220215,-76.7409394,39.95798291
420430208002,170535,980154,24727,1348,7904.540039,-76.90763091,40.28066298
420430208003,143339,0,16076,743,5183.52002,-76.89797945,40.27991073
420430214002,215879,0,18280,953,4414.509766,-76.85375762,40.25236522
420430214003,536748,0,10108,1224,2280.399902,-76.85616193,40.24576088
420430214004,253837,0,4141,1613,6354.470215,-76.85861106,40.25061322
420430215001,155154,0,17055,1768,11395.09961,-76.8598403,40.26733658
420430215002,239447,0,13109,1461,6101.560059,-76.85824479,40.26353512
420430215003,430609,0,19219,650,1509.48999,-76.85589159,40.25837748
420430216002,142635,0,17487,706,4949.700195,-76.86295627,40.27340784
420430216003,383942,0,13409,1974,5141.399902,-76.85845936,40.27083179
420430217001,704231,0,21858,1397,1983.719971,-76.84309681,40.26856347
420430217002,464068,0,17073,1344,2896.129883,-76.8473132,40.25986968
420430220003,1965069,0,31124,1748,889.5360107,-76.85032982,40.29220053
420970816003,245633,0,16059,1244,5064.470215,-76.55683721,40.78818316
420970816002,207658,0,17730,905,4358.129883,-76.562419,40.78502537
420970803005,3543263,226,23544,705,198.9689941,-76.85064224,40.99007994
420970820004,766772,13822,17986,1122,1463.280029,-76.78349519,40.87056363
421179503001,59795522,0,19672,955,15.97109985,-77.53442614,41.90796878
420270110004,4796823,0,25093,876,182.6210022,-77.73639653,40.85380223
421330014002,613347,0,23373,883,1439.640015,-76.75392971,39.97644066
421330012003,175566,0,15507,1455,8287.480469,-76.74776861,39.95640704
421330101203,2099166,0,27813,1843,877.9680176,-76.69505206,39.98704963
420099601003,60998164,72272,23374,1431,23.45969963,-78.35093834,40.22918415
420099602003,35213215,11367,20749,1156,32.82860184,-78.51284826,40.19461858
420099603001,77496600,7958,22712,1944,25.08499908,-78.63693874,40.17556042
420099606002,1431679,135590,28113,731,510.5889893,-78.35888163,40.01169399
420099606003,1106938,69500,16272,1372,1239.459961,-78.37673351,40.01533534
421330101301,2508180,0,31681,1945,775.4630127,-76.64999333,39.97195673
421330101302,2572732,0,34143,1603,623.072998,-76.62931949,39.97863629
421330102102,681708,0,23451,709,1040.030029,-76.68279519,39.96687388
421330102103,712098,0,34899,611,858.0280151,-76.68813627,39.96771865
420270117022,2458186,0,45250,1665,677.3289795,-77.82789597,40.80687438
420270118001,3700219,0,38356,2038,550.7780151,-77.80417866,40.77856076
420270118002,6191557,0,32806,1127,182.0220032,-77.78235524,40.77012502
420270119021,21529381,0,37525,1051,48.81700134,-77.87340372,40.74175398
420750034002,3621610,0,31636,668,184.447998,-76.39987037,40.31592361
420750035003,4392557,0,24484,1716,390.6610107,-76.42219473,40.30975947
420750038001,1749595,0,33646,2793,1596.369995,-76.59761315,40.29388769
420750029001,1368996,0,22313,1314,959.8280029,-76.30826128,40.37076977
420750038002,4476047,0,41456,2414,539.3150024,-76.57353801,40.29955244
420619512002,1023816,0,21699,1058,1033.390015,-77.89786053,40.24158066
420619512003,4153787,0,22112,796,191.6320038,-77.98681861,40.19954436
420619513001,42609784,0,20747,693,16.26390076,-78.09952658,40.1774344
420619505002,67762989,330477,23181,1003,14.80160046,-77.93973716,40.50066701
420619508004,115066487,50752,21414,923,8.021450043,-78.1054611,40.26515382
421330224023,15765527,1137836,33336,2201,139.6080017,-76.97548209,39.74172854
421330224022,5321503,5565,33226,2955,555.2940063,-76.95581608,39.76303129
421330227002,1244922,0,50155,527,423.3200073,-76.6988906,39.93704545
421330227003,866990,0,25253,905,1043.839966,-76.68472571,39.94217971
420270125001,139789,0,6916,2886,20645.40039,-77.85654535,40.7971365
420270120005,108807,0,8721,1129,10376.2002,-77.85381797,40.79489301
420270118003,70923207,19274,55035,2159,30.44140053,-77.76426609,40.76186185
420270108001,162078934,0,21631,1833,11.30930042,-77.37052218,40.96494895
421330228002,1649126,0,36187,1237,750.0939941,-76.69114395,39.92187232
421330228003,4342814,0,47081,2157,496.6830139,-76.67347165,39.92435316
421330228004,1382051,0,21535,1279,925.4359741,-76.67633503,39.9108963
421330228005,1794523,0,37161,1289,718.2969971,-76.68680684,39.90357414
421330229102,814346,0,20156,2608,3202.570068,-76.65225035,39.94732282
421330209102,1720876,126490,22030,842,489.2860107,-76.71325049,40.09285275
421330227004,1885240,0,63988,1279,678.4279785,-76.69915079,39.92887462
421330227005,1573993,0,48461,1101,699.4949951,-76.70993619,39.91883936
420270101002,27769907,1916104,24959,979,35.25400162,-77.62479682,41.04975247
420270101003,1788049,0,24451,702,392.6069946,-77.6578722,41.0165427
420270101004,45781014,2375050,31753,858,18.74139977,-77.68859246,41.01014512
420270102002,1525424,0,23382,855,560.5,-77.94989948,41.0275651
421330220002,219703,0,14813,1285,5848.810059,-76.98043057,39.79546395
421330221001,461120,0,12514,1505,3263.790039,-76.98910658,39.79927526
421330221002,249490,0,26064,781,3130.389893,-76.98341634,39.79884354
421330221004,514928,0,24246,549,1066.170044,-76.97450387,39.80632595
421330209104,6979069,92572,41772,1031,147.727005,-76.75722068,40.1135456
421330209212,4027699,0,35732,494,122.651001,-76.80272147,40.14637585
421330229103,1940901,0,35019,885,455.973999,-76.65542372,39.90975639
421330229201,1139767,0,27925,1279,1122.160034,-76.65912312,39.90288252
421330229202,2145887,0,32626,1347,627.7119751,-76.64466944,39.89108389
420619512005,71268163,0,23612,616,8.643409729,-77.94785847,40.14770228
421330207201,5147490,0,27324,2841,551.9190063,-76.81602609,40.00175088
421330207202,1258569,0,29455,864,686.4940186,-76.81203909,39.98735585
421330209214,3158257,0,30248,1607,508.8250122,-76.79287658,40.15841926
421330209215,7100876,0,26413,1368,192.6519928,-76.76878333,40.16450704
421330209222,8477405,0,28816,1340,158.0670013,-76.82313273,40.14084826
421330215003,1420959,0,24368,834,586.9279785,-76.77888397,39.96218894
421330207203,3754952,0,28016,3886,1034.900024,-76.83374356,39.97485806
421330208002,3511988,0,25147,1259,358.4859924,-76.79607793,40.0202812
421330210101,4517997,23963,27985,1673,370.2969971,-76.67242993,40.0575603
421330210201,2328056,0,33124,1579,678.2479858,-76.72979831,40.06182611
421330210204,1148233,0,26722,1414,1231.459961,-76.70840915,40.06442836
421330210205,1223560,0,26079,1052,859.7860107,-76.71525064,40.05692127
420270128001,542262,0,52950,1101,2030.380005,-77.86580679,40.77824963
420270102003,89980302,7210,26000,655,7.279369831,-77.99272456,41.00391583
420270103002,869988,27411,22582,876,1006.909973,-78.21398715,40.9007492
420270103003,1751406,0,23275,1411,805.6380005,-78.21503917,40.8887365
420270105001,121671187,0,27490,1565,12.86250019,-77.90299512,40.94012276
420270105003,135745441,0,27394,1603,11.80889988,-78.11930593,40.79062056
420270105004,1457280,0,25837,661,453.5849915,-78.05228302,40.80030863
421330211001,7672087,3188,22398,1297,169.0540009,-76.73307333,40.02616327
421330211002,448908,0,26046,645,1436.819946,-76.7343744,40.00462905
421330211003,368737,0,23997,753,2042.109985,-76.73119888,39.99883941
421330212102,2247455,0,33208,578,257.1799927,-76.74074763,39.99502346
421179502001,111029953,25916,23246,1241,11.17720032,-77.2706409,41.94467814
420333301002,16298982,34608,23841,952,58.40859985,-78.78460337,41.08636964
420333316002,68394385,890786,21052,1290,18.86120033,-78.44507168,40.82613146
420333318001,28490300,221836,22544,1500,52.6495018,-78.56040034,40.75536578
420333318003,16820332,37265,16949,746,44.35110092,-78.50389504,40.73986413
420333305001,98430308,347279,19404,2583,26.24189949,-78.74025007,41.03935797
420333301004,8464231,31440,23219,1537,181.5879974,-78.73713328,41.1028553
420333310001,45802183,773577,22041,1608,35.10749817,-78.35336189,41.01630966
420333308002,70719838,767530,17932,1155,16.33209991,-78.11983823,41.03186579
420333305002,80797040,1002507,28170,884,10.94099998,-78.63383116,41.09160304
420333313001,15549181,63292,27149,1152,74.08750153,-78.47573504,41.03297551
420333304003,24231174,993195,28736,2024,83.52880096,-78.70048083,41.12872124
420333313003,4301374,19587,17420,1141,265.2640076,-78.4688662,41.00754946
420333307002,228588922,1714527,16672,1190,5.205850124,-78.15792964,41.14751652
420333317004,53896184,262396,22881,1699,31.52359962,-78.3997467,40.76338319
421330212202,7301761,0,48804,3775,516.9990234,-76.78346372,40.00592426
421330213001,313511,0,17510,737,2350.790039,-76.76032458,39.95611794
421330213002,199459,0,22509,595,2983.070068,-76.75584909,39.9532859
421330213003,404622,0,20041,935,2310.800049,-76.76326441,39.95038633
421330218022,5398129,419803,31305,2824,523.1439819,-76.9383048,39.78784663
421330218012,3339963,0,29145,1503,450.0050049,-76.97294883,39.77744139
421330219002,466634,0,28505,756,1620.109985,-76.97113417,39.79512044
421330219004,1317729,0,30309,1533,1163.369995,-76.974221,39.78575561
421330219005,544124,0,28178,445,817.8280029,-76.98403119,39.79028975
421330213004,271069,0,25822,987,3641.139893,-76.76655455,39.95580037
421330213005,171536,0,19713,1326,7730.160156,-76.75378258,39.95177508
